latitude,longitude,Month,day
-38.16696,145.21226,November,18
-38.16696,145.21226,October,28
-38.16696,145.21226,August,20
-38.16696,145.21226,May,22
-38.14954,144.38035,April,10
-38.16696,145.21226,October,6
-38.16696,145.21226,December,21
-38.16696,145.21226,June,23
-38.16696,145.21226,September,21
-38.16696,145.21226,March,25
-38.16696,145.21226,December,11
-38.14954,144.38035,October,7
-37.932011,144.645127,December,2
-38.16696,145.21226,October,8
-38.16696,145.21226,January,27
-38.16696,145.21226,January,12
-38.16696,145.21226,April,25
-38.16696,145.21226,March,2
-38.16696,145.21226,April,23
-38.14954,144.38035,March,20
-37.662353,144.50592,April,1
-38.26194,146.22583,October,22
-38.16696,145.21226,September,25
-38.16696,145.21226,December,5
-38.16696,145.21226,February,6
-38.16696,145.21226,June,13
-38.16696,145.21226,June,9
-38.14954,144.38035,April,13
-37.78889,145.04364,March,1
-38.26194,146.22583,January,9
-38.16696,145.21226,March,17
-38.16696,145.21226,March,4
-38.16696,145.21226,May,12
-38.16696,145.21226,October,16
-38.16696,145.21226,May,9
-38.26194,146.22583,June,4
-38.00752,147.6741,January,5
-36.707753,142.216408,March,15
-38.16696,145.21226,July,11
-38.16696,145.21226,April,14
-38.16696,145.21226,February,10
-38.16696,145.21226,November,20
-38.16696,145.21226,February,3
-37.69091,145.28794,May,18
-38.26194,146.22583,December,16
-38.976225,146.372223,July,27
-38.16696,145.21226,July,14
-38.16696,145.21226,January,9
-38.16696,145.21226,January,21
-38.16696,145.21226,October,18
-38.16696,145.21226,January,3
-38.14954,144.38035,July,24
-37.78889,145.04364,November,1
-38.16696,145.21226,March,23
-38.16696,145.21226,June,27
-38.16696,145.21226,September,7
-37.91666,145.08333,March,29
-38.16696,145.21226,August,21
-38.16696,145.21226,May,11
-38.16696,145.21226,May,29
-38.26194,146.22583,April,23
-38.16696,145.21226,July,25
-38.16696,145.21226,May,10
-38.16696,145.21226,November,16
-38.976225,146.372223,July,9
-37.847435,144.970172,July,23
-38.16696,145.21226,April,4
-37.881384,145.31706,March,25
-38.16696,145.21226,December,26
-38.16696,145.21226,July,29
-38.16696,145.21226,May,23
-38.16696,145.21226,December,9
-38.14954,144.38035,April,21
-37.847435,144.970172,July,29
-38.16696,145.21226,December,28
-38.16696,145.21226,June,20
-38.16696,145.21226,January,12
-38.16696,145.21226,September,19
-37.891261,144.796157,February,9
-38.16696,145.21226,April,13
-38.14954,144.38035,May,8
-37.847435,144.970172,December,2
-38.14954,144.38035,September,14
-38.16696,145.21226,January,2
-38.16696,145.21226,January,7
-38.16696,145.21226,February,5
-36.707753,142.216408,September,15
-38.16696,145.21226,September,17
-38.26194,146.22583,October,12
-37.847435,144.970172,February,2
-37.128465,146.3066,February,25
-38.16696,145.21226,March,15
-38.16696,145.21226,March,5
-38.16696,145.21226,March,26
-38.22307,145.30998,May,21
-38.16696,145.21226,January,25
-37.7895,145.05721,January,22
-37.847435,144.970172,October,22
-37.128465,146.3066,January,19
-38.16696,145.21226,July,16
-38.16696,145.21226,August,11
-38.16696,145.21226,June,29
-38.16696,145.21226,July,19
-38.26194,146.22583,May,9
-37.29372,148.91143,April,3
-37.209454,142.398026,July,14
-37.78889,145.04364,November,1
-38.16696,145.21226,October,23
-38.16696,145.21226,April,29
-38.16696,145.21226,May,20
-38.16696,145.21226,January,7
-38.26194,146.22583,October,18
-37.282317,146.766272,April,23
-35.272055,143.480544,October,1
-36.159106,146.64165,April,6
-38.16696,145.21226,September,26
-38.16696,145.21226,August,9
-38.16696,145.21226,June,26
-38.16696,145.21226,April,16
-36.707753,142.216408,October,15
-36.707753,142.216408,February,15
-36.379486,145.359292,November,21
-37.060042,148.802018,February,24
-38.16696,145.21226,December,25
-38.16696,145.21226,April,27
-38.16696,145.21226,October,15
-38.14954,144.38035,August,24
-38.26194,146.22583,April,5
-36.707753,142.216408,October,15
-38.37005,146.19051,November,22
-37.800086,148.522518,March,28
-38.16696,145.21226,February,19
-38.16696,145.21226,May,31
-38.16696,145.21226,May,16
-38.14954,144.38035,November,30
-38.14954,144.38035,December,8
-38.156222,144.33148,October,15
-37.138972,142.622452,September,26
-38.16696,145.21226,December,23
-38.16696,145.21226,March,3
-38.16696,145.21226,May,19
-38.16696,145.21226,February,24
-38.16696,145.21226,September,8
-38.26194,146.22583,October,4
-36.707753,142.216408,April,15
-37.847435,144.970172,October,3
-36.707753,142.216408,January,15
-38.16696,145.21226,February,20
-38.16696,145.21226,December,19
-38.16696,145.21226,May,1
-38.16696,145.21226,June,27
-37.78889,145.04364,March,1
-38.16696,145.21226,March,1
-38.365803,146.390354,April,25
-37.796535,145.06412,January,5
-38.16696,145.21226,July,6
-38.16696,145.21226,December,1
-38.14954,144.38035,August,3
-38.16696,145.21226,March,31
-38.26194,146.22583,May,25
-38.16696,145.21226,November,17
-37.657162,144.854114,June,28
-37.551503,144.85001,December,10
-38.16696,145.21226,March,9
-38.16696,145.21226,July,18
-38.14954,144.38035,October,20
-38.16696,145.21226,August,19
-36.40028,142.29904,August,3
-38.16696,145.21226,April,9
-37.847435,144.970172,September,3
-37.651,144.86593,July,31
-38.16696,145.21226,October,24
-38.16696,145.21226,November,11
-38.16696,145.21226,April,6
-38.16696,145.21226,February,6
-38.26194,146.22583,November,1
-38.16696,145.21226,March,23
-38.246665,144.528739,September,5
-37.7895,145.05721,July,19
-38.16696,145.21226,August,13
-36.707753,142.216408,October,15
-38.16696,145.21226,July,22
-38.16696,145.21226,December,7
-38.26194,146.22583,November,21
-38.16696,145.21226,March,27
-38.212553,147.400913,August,28
-37.705893,143.596072,October,16
-38.16696,145.21226,February,2
-38.16696,145.21226,November,1
-38.16696,145.21226,July,26
-38.16696,145.21226,January,6
-38.26194,146.22583,December,27
-38.16696,145.21226,April,2
-38.400185,147.14796,May,13
-37.927084,144.773626,February,26
-38.16696,145.21226,January,24
-38.16696,145.21226,January,10
-38.16696,145.21226,November,11
-38.16696,145.21226,December,18
-36.707753,142.216408,March,15
-38.16696,145.21226,July,26
-37.847435,144.970172,November,10
-37.191304,147.733866,September,2
-38.16696,145.21226,January,21
-38.16696,145.21226,January,23
-38.16696,145.21226,December,19
-38.16696,145.21226,April,14
-37.614449,145.208266,September,1
-38.16696,145.21226,July,26
-37.847435,144.970172,July,22
-37.847435,144.970172,February,25
-38.16696,145.21226,January,8
-38.16696,145.21226,February,22
-38.16696,145.21226,May,24
-38.16696,145.21226,March,4
-36.35818,146.32492,March,29
-38.16696,145.21226,June,16
-37.847435,144.970172,November,2
-37.847435,144.970172,April,14
-38.16696,145.21226,November,1
-38.16696,145.21226,March,20
-38.16696,145.21226,January,31
-38.16696,145.21226,December,14
-37.191304,147.733866,January,22
-38.16696,145.21226,February,13
-38.430732,146.577873,August,18
-37.847435,144.970172,May,3
-38.16696,145.21226,March,12
-38.16696,145.21226,July,29
-38.16696,145.21226,February,3
-38.16696,145.21226,July,25
-38.054525,140.99566,July,19
-38.16696,145.21226,September,27
-35.584221,142.051178,March,26
-37.847435,144.970172,November,9
-38.16696,145.21226,December,17
-38.16696,145.21226,May,24
-38.16696,145.21226,July,27
-38.16696,145.21226,May,11
-36.707753,142.216408,January,15
-38.16696,145.21226,March,10
-38.246665,144.528739,February,11
-38.267163,145.013523,March,17
-38.16696,145.21226,October,2
-38.16696,145.21226,August,9
-38.16696,145.21226,November,13
-38.16696,145.21226,March,14
-38.16696,145.21226,July,7
-38.16696,145.21226,December,5
-37.796899,145.019349,March,20
-37.847435,144.970172,February,24
-38.16696,145.21226,August,6
-38.16696,145.21226,November,13
-38.16696,145.21226,March,2
-38.16696,145.21226,March,8
-38.16696,145.21226,January,31
-38.16696,145.21226,February,3
-36.12898,146.60705,May,13
-38.26851,144.56733,October,22
-37.745323,145.131035,June,29
-38.16696,145.21226,April,27
-38.16696,145.21226,March,10
-38.16696,145.21226,August,7
-38.16696,145.21226,March,12
-38.16696,145.21226,March,31
-37.7895,145.05721,April,21
-37.847435,144.970172,March,29
-37.85859,148.08506,November,13
-38.16696,145.21226,February,27
-38.16696,145.21226,May,18
-38.16696,145.21226,January,11
-38.16696,145.21226,August,2
-38.16696,145.21226,March,23
-37.847435,144.970172,April,28
-37.67074,144.87291,April,27
-37.978083,147.723986,September,28
-38.16696,145.21226,October,16
-38.16696,145.21226,January,10
-38.16696,145.21226,November,9
-38.16696,145.21226,December,5
-38.16696,145.21226,January,19
-37.847435,144.970172,October,12
-37.847435,144.970172,September,28
-37.73467,145.20595,June,14
-38.16696,145.21226,May,10
-37.85702,144.25115,March,21
-38.16696,145.21226,December,4
-38.16696,145.21226,December,15
-38.16696,145.21226,February,10
-37.55981,143.85326,February,25
-37.847435,144.970172,August,13
-38.16696,145.21226,February,27
-38.16696,145.21226,May,13
-39.026348,146.33286,December,31
-38.16696,145.21226,July,23
-38.16696,145.21226,January,3
-38.457789,145.29655,October,13
-37.87756,145.3189,February,18
-37.847435,144.970172,March,11
-38.16696,145.21226,September,8
-38.16696,145.21226,November,5
-38.14954,144.38035,December,16
-38.16696,145.21226,September,22
-38.16696,145.21226,November,23
-37.653795,144.827067,March,25
-37.191304,147.733866,October,12
-37.705893,143.596072,May,11
-38.16696,145.21226,April,6
-38.16696,145.21226,June,8
-38.14954,144.38035,December,13
-38.16696,145.21226,November,6
-38.16696,145.21226,March,17
-36.707753,142.216408,February,14
-36.707753,142.216408,April,15
-38.156222,144.33148,November,10
-38.16696,145.21226,January,16
-38.16696,145.21226,May,6
-38.16696,145.21226,September,9
-38.16696,145.21226,February,8
-38.16696,145.21226,November,21
-36.379486,145.359292,February,7
-36.44991,146.08489,April,27
-37.796899,145.019349,May,15
-38.16696,145.21226,October,26
-37.25,144.91667,June,5
-38.16696,145.21226,June,19
-37.398619,149.671893,February,23
-38.16696,145.21226,February,21
-36.379486,145.359292,March,3
-38.16696,145.21226,October,6
-38.051022,145.972035,January,4
-38.16696,145.21226,July,31
-38.16696,145.21226,December,25
-38.16696,145.21226,February,16
-38.14954,144.38035,June,19
-38.16696,145.21226,October,17
-37.086749,146.203569,October,11
-38.16696,145.21226,May,20
-37.416221,149.520592,February,19
-38.16696,145.21226,December,23
-38.16696,145.21226,April,22
-38.16696,145.21226,November,11
-37.7895,145.05721,June,3
-38.16696,145.21226,July,29
-37.7344,145.14175,February,10
-38.16696,145.21226,April,7
-38.16696,145.21226,June,26
-38.16696,145.21226,June,15
-38.16696,145.21226,May,23
-38.16696,145.21226,October,25
-36.63922,142.36289,October,30
-38.16696,145.21226,June,25
-36.12898,146.60705,May,5
-38.16696,145.21226,June,3
-38.14954,144.38035,June,8
-38.16696,145.21226,May,6
-38.16696,145.21226,June,30
-38.47939,145.23651,April,2
-37.128167,146.306189,November,22
-38.16696,145.21226,June,22
-37.551503,144.85001,January,28
-38.16696,145.21226,May,29
-38.16696,145.21226,December,14
-38.16696,145.21226,November,12
-36.221579,146.17125,May,17
-38.386978,145.141191,December,27
-38.093836,145.141668,October,17
-38.16696,145.21226,March,2
-37.883466,145.35735,August,12
-38.16696,145.21226,October,21
-38.16696,145.21226,March,12
-38.16696,145.21226,March,20
-37.559369,145.89852,October,29
-38.53527,142.74192,June,28
-37.997919,144.59175,September,9
-38.16696,145.21226,September,30
-36.379486,145.359292,June,8
-38.16696,145.21226,July,14
-38.16696,145.21226,August,30
-38.16696,145.21226,July,11
-36.707753,142.216408,July,15
-38.386978,145.141191,August,2
-38.26194,146.22583,March,19
-38.16696,145.21226,October,27
-36.379486,145.359292,January,5
-38.16696,145.21226,August,17
-38.16696,145.21226,November,3
-38.16696,145.21226,October,6
-36.707753,142.216408,May,15
-36.707753,142.216408,April,15
-38.26194,146.22583,October,1
-38.16696,145.21226,June,18
-36.379486,145.359292,November,16
-38.16696,145.21226,July,20
-38.16696,145.21226,February,18
-38.16696,145.21226,March,1
-34.753264,142.343776,February,10
-37.888883,146.415975,January,14
-37.78889,145.04364,June,1
-38.16696,145.21226,July,21
-37.847435,144.970172,July,28
-38.16696,145.21226,January,30
-38.16696,145.21226,August,31
-38.16696,145.21226,August,29
-37.955906,144.454028,January,20
-37.796535,145.06412,October,1
-37.128465,146.3066,October,28
-38.16696,145.21226,April,1
-37.847435,144.970172,September,9
-38.16696,145.21226,December,15
-38.16696,145.21226,April,3
-38.16696,145.21226,June,5
-38.62709,145.72171,October,7
-38.26194,146.22583,October,8
-37.78889,145.04364,September,1
-38.16696,145.21226,June,28
-37.847435,144.970172,October,29
-38.16696,145.21226,February,15
-38.16696,145.21226,February,15
-38.16696,145.21226,April,4
-37.962544,144.410447,August,28
-37.7895,145.05721,July,20
-37.78889,145.04364,January,1
-38.14954,144.38035,December,14
-37.847435,144.970172,April,13
-38.16696,145.21226,October,31
-38.16696,145.21226,April,21
-38.16696,145.21226,July,11
-38.47939,145.23651,November,30
-38.156222,144.33148,May,15
-38.14954,144.38035,July,5
-38.14954,144.38035,September,5
-37.847435,144.970172,March,13
-38.16696,145.21226,May,26
-38.51031,145.15022,August,8
-38.16696,145.21226,April,10
-36.379486,145.359292,March,19
-37.556196,149.756028,October,31
-38.14954,144.38035,November,22
-38.16696,145.21226,October,23
-37.847435,144.970172,July,3
-37.99785,146.65803,December,31
-38.16696,145.21226,October,12
-38.16696,145.21226,November,11
-38.16696,145.21226,March,22
-38.3897,142.14694,June,26
-38.16696,145.21226,August,30
-38.16696,145.21226,August,8
-37.847435,144.970172,July,15
-34.76031,142.322345,January,9
-38.16696,145.21226,July,17
-38.16696,145.21226,October,27
-38.16696,145.21226,July,1
-36.128577,146.589747,December,10
-38.16696,145.21226,November,30
-38.16696,145.21226,August,22
-37.740665,145.217046,November,6
-38.16696,145.21226,October,15
-38.16696,145.21226,December,7
-38.16696,145.21226,November,22
-38.16696,145.21226,February,4
-38.16696,145.21226,January,20
-38.14954,144.38035,May,20
-38.16696,145.21226,March,12
-38.16696,145.21226,July,30
-38.16696,145.21226,May,25
-38.16696,145.21226,May,18
-38.16696,145.21226,September,12
-38.16696,145.21226,November,2
-38.14954,144.38035,April,12
-38.16696,145.21226,February,24
-38.16696,145.21226,November,17
-37.78889,145.04364,December,1
-38.16696,145.21226,November,1
-38.16696,145.21226,July,16
-37.549831,143.833351,November,10
-38.14954,144.38035,May,14
-39.031493,146.319845,September,2
-38.16696,145.21226,June,24
-37.78889,145.04364,April,1
-38.16696,145.21226,September,1
-37.847435,144.970172,November,25
-37.891261,144.796157,February,23
-38.26194,146.22583,March,14
-36.379486,145.359292,April,2
-38.16696,145.21226,January,21
-38.26194,146.22583,October,29
-38.16696,145.21226,July,9
-37.847435,144.970172,August,9
-37.549831,143.833351,February,5
-38.14954,144.38035,December,11
-35.3345,143.4753,October,18
-38.16696,145.21226,March,25
-38.14954,144.38035,April,9
-38.16696,145.21226,February,1
-37.847435,144.970172,August,27
-38.16696,145.21226,January,4
-37.997919,144.59175,February,16
-37.99713,144.560432,October,24
-38.16696,145.21226,May,19
-38.14954,144.38035,October,31
-38.16696,145.21226,December,30
-37.847435,144.970172,September,10
-36.379486,145.359292,November,30
-37.545122,149.451656,February,22
-38.63939,143.0722,February,14
-38.16696,145.21226,January,21
-38.26194,146.22583,June,8
-38.16696,145.21226,February,21
-38.156222,144.33148,June,15
-36.608583,145.024509,December,15
-38.16696,145.21226,January,23
-38.388932,145.144415,December,9
-38.16696,145.21226,December,10
-36.38607,146.3298,October,15
-38.16696,145.21226,June,14
-38.156222,144.33148,July,15
-37.46927,145.09746,June,5
-38.16696,145.21226,March,6
-36.379486,145.359292,October,26
-38.16696,145.21226,November,13
-36.536823,145.049695,September,7
-38.16696,145.21226,February,25
-36.379486,145.359292,December,12
-37.549831,143.833351,February,5
-38.16696,145.21226,June,18
-38.388932,145.144415,April,16
-38.16696,145.21226,December,8
-38.16696,145.21226,July,1
-38.14225,146.44569,January,15
-38.391565,145.137162,April,3
-36.379486,145.359292,June,10
-38.16696,145.21226,November,22
-37.636474,144.845552,October,11
-38.16696,145.21226,March,13
-38.16696,145.21226,April,26
-37.847435,144.970172,December,11
-36.379486,145.359292,August,26
-37.80646,145.20466,August,22
-38.16696,145.21226,September,29
-36.608583,145.024509,May,9
-38.16696,145.21226,October,13
-38.16696,145.21226,June,24
-38.976225,146.372223,November,8
-37.847435,144.970172,September,9
-38.156222,144.33148,December,10
-38.16696,145.21226,June,27
-38.14954,144.38035,April,3
-38.16696,145.21226,December,11
-38.16696,145.21226,June,30
-38.37005,146.19051,June,24
-37.847435,144.970172,August,17
-37.847435,144.970172,October,2
-38.14954,144.38035,April,10
-38.26194,146.22583,February,6
-38.16696,145.21226,November,20
-38.16696,145.21226,February,8
-36.700287,144.783141,December,9
-37.847435,144.970172,November,4
-37.847435,144.970172,May,12
-38.14954,144.38035,May,12
-37.78889,145.04364,March,1
-38.14954,144.38035,December,13
-38.16696,145.21226,January,16
-35.024442,142.481721,August,10
-36.379486,145.359292,March,3
-37.847435,144.970172,March,3
-36.379486,145.359292,December,9
-38.26194,146.22583,June,13
-38.14954,144.38035,April,21
-38.16696,145.21226,May,31
-36.379486,145.359292,October,29
-34.185126,142.162599,September,16
-37.847435,144.970172,March,12
-38.15833,146.25833,March,21
-38.14954,144.38035,April,12
-36.584237,143.906311,February,1
-38.16696,145.21226,February,24
-38.209085,144.464827,June,15
-37.847435,144.970172,September,17
-36.379486,145.359292,June,7
-37.891953,145.995978,February,15
-36.07907,142.40392,January,27
-37.847435,144.970172,December,22
-38.16696,145.21226,May,23
-34.755725,142.389872,August,26
-37.847435,144.970172,May,29
-36.90926,144.65835,October,15
-37.847435,144.970172,August,5
-37.891261,144.796157,March,31
-37.847435,144.970172,November,19
-38.16696,145.21226,March,7
-37.891261,144.796157,October,5
-37.891261,144.796157,May,11
-37.847435,144.970172,December,28
-36.213363,147.244896,January,31
-37.847435,144.970172,May,4
-38.16696,145.21226,September,30
-37.614689,142.321565,September,29
-34.755527,142.338438,July,5
-37.847435,144.970172,February,19
-37.997919,144.59175,June,26
-37.847435,144.970172,April,20
-38.16696,145.21226,July,10
-34.755527,142.338438,July,10
-38.034166,145.125103,February,6
-37.847435,144.970172,August,24
-35.048057,141.721659,January,26
-37.847435,144.970172,January,7
-38.14954,144.38035,May,24
-37.847435,144.970172,March,25
-37.847435,144.970172,December,27
-37.847435,144.970172,May,11
-37.978083,147.723986,September,26
-37.63435,144.8949,December,10
-36.707753,142.216408,November,15
-37.847435,144.970172,February,3
-37.847435,144.970172,September,4
-37.847435,144.970172,March,2
-38.16696,145.21226,April,8
-36.722508,142.209724,January,
-35.44403,142.829561,April,21
-37.847435,144.970172,November,7
-37.847435,144.970172,May,6
-37.847435,144.970172,July,28
-38.16696,145.21226,April,30
-38.426698,141.54562,June,18
-36.707753,142.216408,May,15
-37.847435,144.970172,February,15
-37.847435,144.970172,June,19
-38.16696,145.21226,March,9
-35.815043,145.561423,April,5
-37.70305,147.36361,November,28
-37.847435,144.970172,December,20
-36.379486,145.359292,June,14
-38.16696,145.21226,April,1
-37.847435,144.970172,August,12
-37.997919,144.59175,August,6
-37.847435,144.970172,March,4
-37.847435,144.970172,October,4
-38.16696,145.21226,July,14
-37.847435,144.970172,October,1
-37.796535,145.06412,June,1
-37.847435,144.970172,January,14
-38.16696,145.21226,April,26
-37.847435,144.970172,April,6
-38.16696,145.21226,November,25
-37.847435,144.970172,April,15
-38.16696,145.21226,December,4
-37.847435,144.970172,April,28
-38.16696,145.21226,September,11
-37.847435,144.970172,November,8
-38.16696,145.21226,February,1
-38.16696,145.21226,July,4
-37.847435,144.970172,October,14
-38.16696,145.21226,June,11
-38.16696,145.21226,August,1
-38.16696,145.21226,September,23
-38.18935,145.08819,January,10
-38.16696,145.21226,March,25
-37.651,144.86593,April,28
-38.16696,145.21226,October,28
-38.457789,145.29655,March,12
-38.16696,145.21226,December,29
-38.386978,145.141191,January,25
-38.16696,145.21226,September,28
-37.847435,144.970172,August,2
-38.16696,145.21226,February,9
-37.847435,144.970172,December,9
-38.16696,145.21226,June,5
-37.847435,144.970172,September,4
-38.16696,145.21226,September,21
-37.847435,144.970172,June,18
-38.16696,145.21226,July,13
-38.676344,145.604922,October,19
-38.16696,145.21226,March,21
-36.379486,145.359292,December,9
-38.16696,145.21226,June,24
-38.388932,145.144415,September,10
-38.16696,145.21226,November,3
-34.755527,142.338438,November,25
-38.16696,145.21226,November,13
-34.755527,142.338438,January,2
-38.16696,145.21226,September,18
-36.62269,146.8824,May,20
-38.16696,145.21226,March,18
-37.847435,144.970172,February,11
-38.16696,145.21226,January,18
-37.847435,144.970172,August,22
-38.16696,145.21226,April,11
-37.847435,144.970172,November,26
-38.16696,145.21226,March,30
-37.847435,144.970172,April,25
-38.16696,145.21226,May,11
-37.847435,144.970172,October,4
-38.16696,145.21226,May,13
-37.847435,144.970172,June,23
-38.16696,145.21226,January,14
-37.847435,144.970172,November,4
-38.16696,145.21226,December,6
-37.847435,144.970172,May,11
-38.674417,146.696085,October,16
-37.847435,144.970172,July,29
-35.642974,141.308861,October,31
-37.847435,144.970172,January,6
-38.17316,145.17505,September,20
-37.847435,144.970172,August,5
-36.707753,142.216408,June,15
-37.847435,144.970172,July,8
-36.707753,142.216408,January,15
-37.883288,145.111671,March,11
-37.63435,144.8949,July,18
-38.34381,145.35461,November,12
-37.85343,145.49966,June,5
-34.91329,142.03283,September,30
-36.379486,145.359292,August,10
-37.85343,145.49966,May,2
-37.847435,144.970172,October,5
-37.880382,147.99123,January,7
-37.679952,144.871784,February,8
-37.847435,144.970172,July,15
-38.352856,145.504046,May,27
-38.365803,146.390354,December,26
-37.847435,144.970172,December,16
-36.379486,145.359292,May,12
-37.847435,144.970172,April,12
-37.847435,144.970172,July,9
-37.847435,144.970172,February,25
-37.847435,144.970172,December,15
-37.847435,144.970172,December,12
-37.847435,144.970172,May,25
-37.847435,144.970172,August,20
-37.847435,144.970172,November,21
-37.847435,144.970172,February,19
-37.6667,144.8333,November,3
-37.6667,144.8333,March,12
-37.6667,144.8333,November,3
-37.6667,144.8333,February,27
-37.6667,144.8333,June,6
-35.9,145.5,March,5
-37.6667,144.8333,March,12
-38,144.4,April,
-37.72,145.15,August,19
-37.95,144.47,July,14
-37.72,145.15,November,1
-37.72,145.15,January,
-37.1,145.22,August,25
-38.4,145.17,March,21
-37.68,144.87,July,2
-36.85386,140.96839,November,13
-36.85386,140.96839,November,23
-36.798489,144.534625,November,27
-36.231801,146.234596,March,8
-37.71516,144.834639,September,13
-36.231801,146.234596,January,26
-37.682377,145.533235,November,9
-36.798489,144.517965,February,15
-36.46459,145.289346,December,10
-36.798489,144.517965,February,16
-37.726301,142.045787,October,9
-36.665151,145.167957,November,7
-34.365179,141.23465,March,23
-37.431815,145.434623,October,7
-36.665151,145.167957,November,7
-36.785162,144.299629,August,21
-36.798489,144.517965,February,15
-37.631858,141.468019,August,18
-34.365179,141.23465,March,21
-36.665151,145.167957,November,7
-36.665151,145.167957,November,7
-36.665151,145.167957,November,7
-37.726301,142.045787,November,16
-37.915166,144.73464,October,6
-36.581807,146.167939,October,6
-36.231801,146.234596,January,26
-36.231801,146.234596,January,28
-36.954051,144.486018,December,31
-37.198488,144.984626,March,12
-37.726301,142.045787,October,25
-34.365179,141.23465,March,23
-38.298498,144.801314,August,29
-37.915166,144.73464,September,30
-37.681817,145.531855,October,13
-34.631847,141.051325,September,28
-36.231801,146.234596,January,28
-37.431815,145.434623,November,16
-34.431834,142.017973,May,15
-36.798489,144.517965,February,16
-37.931829,144.251318,December,10
-37.682377,145.533235,January,25
-36.46459,145.289346,December,10
-34.365179,141.23465,February,7
-37.682377,145.533235,October,24
-36.665151,145.167957,November,29
-37.682377,145.533235,December,31
-38.381829,145.134644,November,29
-37.431815,145.434623,November,3
-36.665151,145.167957,November,29
-37.915166,144.73464,September,30
-38.365162,145.117977,September,22
-38.365162,145.117977,September,22
-37.726301,142.045787,July,20
-37.915166,144.73464,September,22
-37.052652,145.476287,February,5
-37.682377,145.533235,April,25
-36.798489,144.517965,February,15
-37.915166,144.73464,July,7
-36.581807,146.167939,October,6
-37.681817,145.517965,March,12
-34.365179,141.23465,September,8
-37.682377,145.533235,November,23
-36.785162,144.299629,August,31
-34.365179,141.23465,August,24
-37.73182,145.284629,August,16
-37.979028,147.726271,December,22
-36.954051,144.486018,February,6
-37.979023,147.726271,June,13
-37.682377,145.533235,November,2
-36.954051,144.486018,April,5
-36.785162,144.299629,July,27
-37.62461,143.88882,December,11
-36.798489,144.517965,February,15
-37.979028,147.726271,December,7
-37.981822,145.134634,November,21
-36.954051,144.486018,August,18
-37.915166,144.73464,September,27
-36.954051,144.486018,June,25
-36.231801,146.234596,March,8
-37.71516,144.834639,September,13
-34.248497,142.2013,November,1
-37.979028,147.726271,April,4
-37.979028,147.726271,December,22
-36.954051,144.486018,December,2
-37.682377,145.533235,January,9
-36.665151,145.167957,November,7
-34.365179,141.23465,March,24
-38.098499,144.501316,September,4
-37.71516,144.834639,September,13
-34.365179,141.23465,September,8
-36.762931,144.363798,September,12
-34.365179,141.23465,April,3
-36.954051,144.486018,December,4
-37.665163,144.834634,November,
-36.665151,145.167957,November,29
-36.798489,144.534625,November,27
-37.726301,142.045787,August,30
-34.365179,141.23465,March,29
-36.231801,146.234596,January,26
-37.981822,145.134634,November,21
-35.971597,145.942043,December,15
-37.726301,142.045787,February,9
-34.365179,141.23465,April,9
-37.915166,144.73464,September,30
-37.748492,145.067969,February,15
-34.365179,141.23465,February,7
-37.198488,144.984626,March,12
-37.681817,145.531855,October,13
-37.931829,144.251318,December,10
-34.365179,141.23465,September,8
-36.798489,144.517965,February,15
-36.665151,145.167957,November,7
-34.365179,141.23465,April,13
-37.431815,145.434623,January,28
-36.798489,144.534625,November,8
-36.798489,144.517965,February,16
-37.915166,144.73464,May,3
-36.954051,144.486018,April,5
-37.648486,145.534625,November,14
-38.098499,144.501316,August,21
-36.798489,144.534625,November,8
-36.798489,144.534625,November,27
-36.798489,144.517965,February,15
-36.798489,144.534625,November,27
-36.158758,145.42128,May,18
-36.231801,146.234596,March,8
-36.798489,144.517965,February,15
-37.73182,145.284629,August,16
-37.915166,144.73464,September,30
-34.248497,142.2013,November,1
-37.915166,144.73464,July,15
-37.71516,144.834639,September,13
-36.665151,145.167957,December,15
-36.798489,144.517965,February,15
-37.931829,144.251318,March,10
-36.46459,145.289346,December,10
-36.898493,144.28463,August,20
-36.954051,144.486018,December,2
-35.498513,141.301327,April,3
-37.915166,144.73464,October,6
-37.726301,142.045787,October,25
-37.726301,142.045787,December,3
-37.726301,142.045787,November,16
-36.58,145.08,July,29
-35.41,143.58,August,25
-37.91,145.58,November,30
-37.91,145.25,September,11
-37.75,144.91,March,16
-37.58,141.58,May,3
-36.75,143.75,January,12
-35.91,141.75,October,8
-36.25,146.08,December,6
-36.41,142.08,August,14
-36.25,147.58,April,1
-37.91,145.25,September,10
-36.75,144.25,July,23
-37.08,143.75,January,12
-34.25,141.91,September,15
-37.08,141.25,December,5
-37.58,144.91,January,16
-36.25,145.75,December,30
-37.25,146.25,April,2
-37.91,144.91,September,28
-37.08,141.41,April,26
-37.08,143.75,December,3
-38.08,144.58,March,29
-37.91,144.41,July,5
-37.75,147.75,January,22
-35.25,142.75,March,21
-36.91,145.08,May,29
-38.41,142.75,January,2
-36.58,143.25,August,23
-37.91,145.25,October,19
-36.41,144.25,December,6
-35.75,143.91,February,22
-34.91,141.25,November,22
-37.08,142.41,September,4
-38.25,144.41,January,5
-38.91,143.58,November,14
-38.08,142.08,April,25
-36.41,146.58,October,6
-36.25,141.25,November,18
-36.41,141.08,April,18
-38.41,141.58,April,24
-38.25,145.08,July,16
-36.75,144.91,July,22
-36.58,144.75,April,24
-37.58,145.58,January,11
-34.25,141.08,September,15
-37.75,144.91,April,20
-36.91,145.25,August,28
